date,return
1991-11-06 00:00:00+00:00,0.009927
1991-11-07 00:00:00+00:00,0.009035999999999999
1991-11-08 00:00:00+00:00,0.010003
1991-11-11 00:00:00+00:00,0.010077000000000001
1991-11-12 00:00:00+00:00,0.009634
1991-11-13 00:00:00+00:00,0.00369
1991-11-14 00:00:00+00:00,0.003296
1991-11-15 00:00:00+00:00,0.0033689999999999996
1991-11-18 00:00:00+00:00,0.009948
1991-11-19 00:00:00+00:00,0.006733
1991-11-20 00:00:00+00:00,0.00933
1991-11-21 00:00:00+00:00,0.007403
1991-11-22 00:00:00+00:00,0.009013
1991-11-25 00:00:00+00:00,0.009335
1991-11-26 00:00:00+00:00,0.008451
1991-11-27 00:00:00+00:00,0.009804
1991-11-28 00:00:00+00:00,0.007438
1991-11-29 00:00:00+00:00,0.008742999999999999
1991-12-02 00:00:00+00:00,0.009977
1991-12-03 00:00:00+00:00,0.009993
1991-12-04 00:00:00+00:00,0.0036249999999999998
1991-12-05 00:00:00+00:00,0.0033489999999999995
1991-12-06 00:00:00+00:00,0.010088
1991-12-09 00:00:00+00:00,0.003416
1991-12-10 00:00:00+00:00,0.009768
1991-12-11 00:00:00+00:00,0.0029310000000000004
1991-12-12 00:00:00+00:00,0.002557
1991-12-13 00:00:00+00:00,0.009438
1991-12-16 00:00:00+00:00,0.003069
1991-12-17 00:00:00+00:00,0.002987
1991-12-18 00:00:00+00:00,0.002978
1991-12-19 00:00:00+00:00,0.0023610000000000003
1991-12-20 00:00:00+00:00,0.009494
1991-12-23 00:00:00+00:00,0.009971
1991-12-24 00:00:00+00:00,0.0019950000000000002
1991-12-25 00:00:00+00:00,0.003249
1991-12-26 00:00:00+00:00,0.003065
1991-12-27 00:00:00+00:00,0.009791
1991-12-30 00:00:00+00:00,0.002957
1991-12-31 00:00:00+00:00,0.003565
1992-01-02 00:00:00+00:00,0.003416
1992-01-03 00:00:00+00:00,0.00943
1992-01-06 00:00:00+00:00,0.003912
1992-01-07 00:00:00+00:00,0.0036620000000000003
1992-01-08 00:00:00+00:00,0.002979
1992-01-09 00:00:00+00:00,0.0032040000000000003
1992-01-10 00:00:00+00:00,0.004025
1992-01-13 00:00:00+00:00,0.004075
1992-01-14 00:00:00+00:00,0.008843
1992-01-15 00:00:00+00:00,0.0029110000000000004
1992-01-16 00:00:00+00:00,0.000717
1992-01-17 00:00:00+00:00,0.001727
1992-01-20 00:00:00+00:00,3.3e-05
1992-01-21 00:00:00+00:00,0.001562
1992-01-22 00:00:00+00:00,0.00026000000000000003
1992-01-23 00:00:00+00:00,0.001883
1992-01-24 00:00:00+00:00,0.001685
1992-01-27 00:00:00+00:00,0.008283
1992-01-28 00:00:00+00:00,0.000738
1992-01-29 00:00:00+00:00,0.0018600000000000003
1992-01-30 00:00:00+00:00,0.000992
1992-01-31 00:00:00+00:00,0.0016309999999999999
1992-02-03 00:00:00+00:00,0.0030009999999999998
1992-02-07 00:00:00+00:00,0.001719
1992-02-10 00:00:00+00:00,0.0026690000000000004
1992-02-11 00:00:00+00:00,0.002757
1992-02-12 00:00:00+00:00,3.2e-05
1992-02-14 00:00:00+00:00,0.010239
